#{"t_start": 1707175045.1665442, "env_id": "Radar-v0"}
r,l,t
47,50,1827.405185
46,50,1827.612858
43,50,1827.720471
46,50,1827.917228
47,50,1828.038777
46,50,1828.16012
42,50,1828.390673
47,50,1828.538178
47,50,1828.684724
46,50,1828.903895
44,50,1829.026896
45,50,1829.243856
45,50,1829.367264
46,50,1829.48858
46,50,1829.719255
46,50,1829.856892
46,50,1830.083126
47,50,1830.217692
47,50,1830.350169
41,50,1830.572259
43,47,1830.686289
46,50,1830.900937
46,50,1831.016373
46,50,1831.135743
46,50,1831.35485
46,50,1831.479261
49,50,1831.606736
47,50,1831.898157
47,50,1832.029158
46,50,1832.232296
47,50,1832.349596
46,50,1832.462036
46,50,1832.66571
45,50,1832.791203
46,50,1833.00559
46,50,1833.124373
47,50,1833.251833
46,50,1833.536435
45,50,1833.648753
46,50,1833.858584
47,50,1833.963725
47,50,1834.043329
46,50,1834.333976
45,47,1834.401005
45,50,1834.499633
45,50,1834.733286
47,50,1834.858502
46,50,1835.077617
46,50,1835.207852
45,50,1835.334298
47,50,1835.554701
44,50,1835.685151
47,50,1835.907415
33,50,1836.029779
47,50,1836.155087
47,50,1836.367244
47,50,1836.498292
47,50,1836.729426
45,50,1836.869428
47,50,1837.006823
46,50,1837.374668
44,50,1837.480544
47,50,1837.67759
47,50,1837.799426
47,50,1837.921886
47,50,1838.141255
47,50,1838.251185
45,50,1838.359627
47,50,1838.570787
44,50,1838.69568
46,50,1838.922812
42,50,1839.053949
46,50,1839.179992
46,50,1839.381083
45,50,1839.483838
47,50,1839.705038
42,50,1839.826121
44,50,1839.964083
46,50,1840.190986
45,50,1840.331067
44,50,1840.563866
45,50,1840.693733
44,50,1840.819491
47,50,1841.037446
46,50,1841.159515
46,50,1841.366204
43,47,1841.481226
43,50,1841.606223
47,50,1841.824969
47,50,1841.965553
47,50,1842.083724
43,50,1842.266919
47,50,1842.378338
43,50,1842.638732
46,50,1842.76421
47,50,1842.885314
47,50,1843.089541
47,50,1843.186365
46,50,1843.392771
47,50,1843.516112
47,50,1843.636587
46,50,1844.022028
45,50,1844.156483
47,50,1844.373542
46,50,1844.514264
45,50,1844.637438
42,50,1844.909918
46,50,1845.046193
47,50,1845.19072
45,49,1845.403606
46,50,1845.524979
47,50,1845.726861
45,50,1845.856546
47,50,1845.965976
47,50,1846.179158
47,50,1846.301835
47,50,1846.517689
47,50,1846.642281
46,50,1846.786753
46,50,1847.006584
40,50,1847.13048
47,50,1847.377696
47,50,1847.502199
45,50,1847.625634
47,50,1847.841417
47,50,1847.976554
41,50,1848.113966
45,50,1848.351553
46,50,1848.475175
45,50,1848.695258
47,50,1848.821677
46,50,1848.967595
44,50,1849.193696
46,50,1849.322083
46,50,1849.656365
47,50,1849.783914
47,50,1849.912823
46,50,1850.124338
46,50,1850.273302
35,50,1850.503363
47,50,1850.627506
46,50,1850.753299
45,50,1850.980753
47,50,1851.109061
45,50,1851.336534
47,50,1851.453704
47,49,1851.566011
47,50,1851.843174
47,50,1851.966389
46,50,1852.096445
46,50,1852.313455
46,50,1852.437019
47,50,1852.650226
45,50,1852.77435
44,50,1852.898393
47,50,1853.118945
40,50,1853.250167
44,50,1853.475866
45,50,1853.61443
47,50,1853.740575
45,50,1854.099173
47,50,1854.234633
44,50,1854.456816
47,50,1854.582824
47,50,1854.713298
32,50,1854.945127
46,50,1855.06904
46,50,1855.286325
46,50,1855.419379
47,50,1855.566248
46,50,1855.802593
42,50,1855.92523
47,50,1856.04654
44,50,1856.255384
46,50,1856.373566
46,50,1856.725189
46,50,1856.845667
46,50,1856.988207
46,50,1857.217359
46,50,1857.339454
46,50,1857.570305
41,50,1857.703472
47,50,1857.84162
46,50,1858.055805
47,50,1858.179405
44,50,1858.410125
36,50,1858.547053
46,50,1858.683094
50,50,1858.95004
46,50,1859.061876
46,50,1859.152863
44,50,1859.503102
46,50,1859.625914
44,50,1859.836261
34,50,1859.957183
45,50,1860.080708
44,50,1860.312186
47,50,1860.438788
44,50,1860.659133
46,50,1860.76507
47,50,1860.863808
47,50,1861.091496
44,50,1861.212382
47,50,1861.417486
46,50,1861.537119
45,49,1861.655994
45,50,1861.869524
44,50,1861.991135
46,50,1862.218806
44,50,1862.348029
47,50,1862.471894
45,50,1862.693391
46,50,1862.822973
47,50,1862.95478
46,50,1863.169492
47,50,1863.296402
47,50,1863.508707
47,50,1863.626574
47,50,1863.763538
46,50,1864.000514
45,50,1864.133773
47,50,1864.34919
47,50,1864.472534
16,47,1864.588398
47,50,1864.784973
47,50,1864.890748
47,50,1865.065321
46,50,1865.187591
45,50,1865.30805
46,50,1865.51915
46,50,1865.641675
47,50,1865.755067
47,50,1865.964298
45,50,1866.07683
47,50,1866.278176
33,49,1866.392802
45,50,1866.510099
46,50,1866.733391
46,50,1866.880109
46,50,1867.168261
45,50,1867.285648
46,50,1867.407703
45,50,1867.630274
46,50,1867.753297
46,50,1867.960789
47,50,1868.081498
40,50,1868.201375
47,50,1868.387634
45,50,1868.478011
46,50,1868.550373
29,50,1868.780505
46,50,1868.90835
45,50,1869.114241
45,50,1869.23613
77,50,1869.354511
43,47,1869.549062
46,50,1869.647234
47,50,1869.865144
44,50,1870.002142
47,50,1870.124068
47,50,1870.333972
47,50,1870.454283
45,50,1870.659783
47,50,1870.767455
46,50,1870.871765
47,50,1871.081979
44,50,1871.205969
46,50,1871.412667
46,50,1871.535082
43,50,1871.653553
45,50,1871.868869
45,50,1871.993418
45,50,1872.111851
46,50,1872.309577
43,50,1872.431815
46,50,1872.632213
47,50,1872.757341
45,49,1872.87912
47,50,1873.161294
46,50,1873.285221
46,49,1873.499883
47,50,1873.61132
47,50,1873.747332
47,50,1874.024243
38,50,1874.146723
44,49,1874.481695
47,50,1874.609012
47,50,1874.740758
46,50,1874.963891
50,50,1875.089653
47,50,1875.215475
44,49,1875.452644
47,50,1875.597793
43,50,1875.831131
47,50,1875.953032
44,50,1876.074602
25,50,1876.285476
46,50,1876.405842
45,50,1876.634146
47,49,1876.757624
47,50,1876.886016
46,50,1877.10043
47,50,1877.191256
46,50,1877.38531
44,50,1877.51278
50,47,1877.589574
46,50,1877.798412
45,50,1877.92288
46,50,1878.04069
47,50,1878.26262
45,50,1878.395166
47,50,1878.76232
45,50,1878.888721
45,50,1879.01832
47,50,1879.242467
47,50,1879.371438
44,50,1879.581317
46,50,1879.708343
45,50,1879.849904
45,50,1880.094097
46,49,1880.230583
48,50,1880.472481
42,50,1880.591905
32,50,1880.713879
46,50,1880.947879
45,50,1881.076883
46,50,1881.208509
47,50,1881.438652
46,50,1881.563135
45,50,1881.781815
47,50,1881.913669
47,50,1882.046833
44,50,1882.276213
29,50,1882.402534
47,50,1882.621794
46,50,1882.749029
45,50,1882.878761
46,50,1883.109456
47,50,1883.260849
45,50,1883.522302
46,50,1883.653294
45,50,1883.785649
47,50,1884.014988
47,50,1884.139732
46,50,1884.384973
46,50,1884.508794
47,50,1884.631916
46,50,1884.889728
47,50,1885.009647
43,47,1885.124516
44,50,1885.341347
44,49,1885.458877
28,50,1885.675011
46,50,1885.800789
46,50,1885.923006
46,50,1886.150615
47,50,1886.279756
46,50,1886.523062
46,50,1886.641145
46,50,1886.750808
45,50,1886.958209
45,50,1887.050149
45,50,1887.266211
46,50,1887.386726
47,50,1887.475841
43,50,1887.675172
64,50,1887.807833
47,50,1887.93638
45,49,1888.162362
45,50,1888.280904
47,50,1888.501504
46,50,1888.6286
46,50,1888.755871
44,50,1889.001439
46,50,1889.119677
44,50,1889.337387
47,50,1889.468097
42,50,1889.591968
46,47,1889.824718
47,50,1889.91946
40,50,1890.139269
46,50,1890.24788
45,50,1890.347193
45,50,1890.542667
43,50,1890.673159
46,50,1890.802696
45,50,1891.031796
44,50,1891.155938
45,50,1891.405086
45,50,1891.516653
47,50,1891.650693
46,50,1891.883896
45,50,1892.012964
45,50,1892.21573
46,50,1892.316285
45,50,1892.403124
47,50,1892.630727
46,50,1892.752547
47,50,1892.990687
46,50,1893.112818
47,50,1893.23867
47,50,1893.529227
45,50,1893.681041
45,50,1893.818938
47,50,1894.011073
46,50,1894.10321
46,50,1894.367925
41,50,1894.491659
47,50,1894.615603
47,50,1894.819057
41,50,1894.912293
47,50,1895.119732
47,50,1895.229787
44,50,1895.323448
46,50,1895.544833
46,50,1895.670884
42,50,1895.902368
38,50,1896.05264
46,50,1896.216145
46,50,1896.475324
42,50,1896.595661
47,50,1896.816705
47,50,1896.935492
46,50,1897.054428
45,49,1897.263155
46,50,1897.378872
45,50,1897.502584
46,50,1897.717034
47,50,1897.845648
47,50,1898.072521
46,50,1898.201156
45,50,1898.330826
47,50,1898.641041
42,50,1898.783098
46,50,1899.045123
45,50,1899.16286
42,50,1899.276605
44,50,1899.485122
47,50,1899.63161
45,50,1899.850523
47,50,1899.973614
43,50,1900.096411
46,50,1900.329776
38,50,1900.451028
46,50,1900.668196
39,50,1900.788481
39,50,1900.902221
44,47,1901.219958
47,50,1901.349818
46,50,1901.48011
41,50,1901.704175
36,50,1901.831786
47,50,1902.041142
45,50,1902.1668
46,50,1902.29338
45,50,1902.510213
44,50,1902.642072
47,50,1902.895768
43,50,1903.032288
46,50,1903.153564
47,50,1903.38199
35,49,1903.506993
46,50,1903.862624
36,50,1903.999438
44,50,1904.138764
46,50,1904.343588
46,50,1904.470961
44,47,1904.592587
34,50,1904.886414
45,50,1905.00101
47,50,1905.247352
46,50,1905.340059
44,50,1905.444918
47,50,1905.646285
43,50,1905.782601
46,50,1906.354764
47,50,1906.476971
43,50,1906.60277
45,50,1906.98908
45,50,1907.121302
44,50,1907.372022
46,50,1907.466538
38,50,1907.58804
47,50,1907.837197
46,50,1907.937448
47,50,1908.067214
42,50,1908.302963
47,50,1908.431041
47,50,1908.71398
47,50,1908.802854
47,50,1908.908125
45,50,1909.227891
46,50,1909.355734
45,50,1909.622637
47,50,1909.742115
47,50,1909.856153
47,50,1910.117713
46,50,1910.239205
31,50,1910.475173
47,50,1910.592398
44,50,1910.71655
46,50,1910.94851
46,50,1911.095241
46,50,1911.243791
34,50,1911.475111
42,50,1911.615216
46,50,1911.832669
45,50,1911.957194
44,50,1912.065819
47,50,1912.289657
52,50,1912.417181
46,50,1912.640586
38,49,1912.767808
45,50,1912.902822
42,50,1913.140614
45,50,1913.262073
44,50,1913.485661
46,50,1913.613582
47,50,1913.785146
47,50,1914.008878
47,50,1914.125847
45,50,1914.344054
18,50,1914.46882
46,50,1914.596117
47,50,1914.812821
42,50,1914.937923
47,50,1915.064044
46,50,1915.391833
44,50,1915.511188
45,50,1915.723915
44,49,1915.845114
41,49,1915.964244
46,50,1916.172004
45,50,1916.297281
44,50,1916.704534
43,50,1916.802889
47,50,1916.894559
47,50,1917.369771
34,50,1917.514432
47,50,1917.794495
47,50,1917.932146
46,49,1918.083723
46,50,1918.337032
45,50,1918.456697
47,50,1918.590865
46,50,1918.817093
46,50,1918.940532
47,50,1919.164835
45,49,1919.244524
47,50,1919.352071
46,50,1919.611833
47,50,1919.744141
46,50,1920.024544
43,50,1920.155042
44,50,1920.282541
46,50,1920.488059
46,50,1920.601737
45,50,1920.854395
45,50,1921.01141
45,50,1921.152622
13,50,1921.442473
46,50,1921.559471
44,50,1921.826211
45,50,1921.975889
45,50,1922.12285
46,50,1922.388988
46,50,1922.517925
46,50,1922.658962
46,50,1922.942696
47,50,1923.066381
45,50,1923.357986
47,50,1923.504042
45,50,1923.655376
45,50,1924.064186
45,50,1924.200325
43,50,1924.4937
45,50,1924.625536
46,50,1924.753738
46,50,1925.527025
47,50,1925.656586
46,49,1925.917157
33,50,1926.037876
46,50,1926.156276
47,50,1926.381402
40,50,1926.501556
46,50,1926.643561
46,50,1926.987109
46,50,1927.11868
45,50,1927.353741
45,50,1927.47797
47,50,1927.59687
47,50,1927.88169
47,50,1928.006428
40,50,1928.257931
44,50,1928.349414
44,49,1928.473748
46,50,1928.741554
47,50,1928.844886
42,50,1929.147007
46,50,1929.239544
47,50,1929.362501
28,50,1929.914236
42,50,1930.044002
45,50,1930.416304
47,50,1930.528121
39,50,1930.614205
46,50,1930.905629
46,50,1930.99992
44,50,1931.110077
47,50,1931.375713
45,50,1931.487946
44,50,1931.724446
47,50,1931.857002
46,50,1931.992227
45,50,1932.210243
45,50,1932.334894
47,50,1932.613762
47,50,1932.716659
45,50,1932.845099
46,50,1933.091933
45,50,1933.184936
43,50,1933.454174
43,50,1933.552245
43,50,1933.662134
47,49,1933.993273
46,50,1934.115104
45,50,1934.244307
22,50,1934.51076
44,50,1934.63527
45,50,1934.857115
33,50,1934.983931
43,50,1935.111236
46,50,1935.345189
46,50,1935.47116
44,50,1935.766655
43,50,1935.893886
47,50,1936.012836
45,50,1936.292551
44,49,1936.410479
42,50,1936.6339
47,50,1936.739687
46,50,1936.843572
46,50,1937.109339
31,50,1937.189202
44,50,1937.401669
44,50,1937.531183
46,50,1937.60716
47,50,1937.904208
45,50,1938.014706
46,50,1938.145181
47,50,1938.41212
46,50,1938.512755
47,50,1938.789693
45,50,1938.923537
32,50,1939.046454
47,50,1939.415806
47,50,1939.534006
46,49,1939.754852
47,50,1939.90707
47,50,1940.02957
45,50,1940.2567
43,50,1940.38966
44,50,1940.687567
42,50,1940.797376
46,50,1940.90586
46,50,1941.161476
40,50,1941.276929
47,50,1941.36996
45,50,1941.604303
46,50,1941.735461
46,50,1941.958046
47,50,1942.089691
45,50,1942.223473
46,50,1942.549743
47,50,1942.672853
44,50,1942.961979
45,50,1943.097479
47,50,1943.241165
47,50,1943.525513
42,50,1943.650766
41,50,1943.915667
27,50,1944.036136
47,50,1944.156987
46,50,1944.447568
47,50,1944.567567
45,50,1945.031763
44,50,1945.159652
51,49,1945.253983
45,50,1945.533393
46,50,1945.668864
46,50,1945.785458
44,50,1946.124786
47,50,1946.236678
46,50,1946.524582
46,50,1946.63622
47,50,1946.750525
46,49,1947.065711
47,50,1947.196953
46,50,1947.514601
44,50,1947.6323
46,50,1947.765006
47,50,1948.148812
45,50,1948.290026
46,50,1948.597398
25,50,1948.725699
45,50,1948.849157
46,50,1949.19347
44,50,1949.290646
44,50,1949.434234
40,47,1949.752283
46,50,1949.884447
43,50,1950.177866
46,50,1950.298624
47,50,1950.434421
45,50,1950.743677
44,50,1950.868529
47,50,1951.208249
44,50,1951.34567
46,50,1951.475411
45,50,1951.905844
45,50,1952.030878
46,50,1952.417095
47,50,1952.548795
47,50,1952.698464
41,50,1952.943757
46,50,1953.07047
47,50,1953.201013
46,50,1953.518494
46,50,1953.641639
44,50,1953.957866
45,50,1954.078134
47,50,1954.238818
41,50,1954.503859
47,50,1954.638863
44,50,1954.962106
46,50,1955.100122
45,50,1955.252516
47,50,1955.578736
46,50,1955.708028
47,50,1956.101835
45,50,1956.217007
46,50,1956.358991
46,50,1956.856711
47,50,1956.998228
43,50,1957.409372
46,50,1957.540123
47,49,1957.672272
44,50,1957.969614
46,50,1958.10445
45,50,1958.254268
47,50,1958.497394
46,50,1958.641703
47,50,1958.96481
46,50,1959.090083
45,50,1959.219941
46,50,1959.53199
46,50,1959.663293
41,50,1959.905536
47,50,1960.032088
47,50,1960.17148
46,50,1960.48645
47,50,1960.594391
46,50,1960.894794
47,50,1961.012426
57,49,1961.124829
47,50,1961.46422
46,50,1961.59593
28,50,1961.720986
46,50,1962.202821
45,50,1962.343175
46,50,1962.835481
47,50,1962.954175
46,50,1963.074212
45,50,1963.514011
46,50,1963.607061
46,50,1963.93366
45,50,1964.060402
47,50,1964.191571
44,50,1964.424376
46,50,1964.590681
45,50,1964.936012
47,50,1965.041211
46,50,1965.134147
46,50,1965.484205
46,50,1965.620415
45,50,1965.927147
47,50,1966.051744
47,50,1966.189599
62,50,1966.46371
44,50,1966.597799
46,50,1966.730708
47,50,1967.095681
45,50,1967.220712
45,50,1967.596965
42,50,1967.708799
46,50,1967.817281
46,50,1968.415165
46,50,1968.564629
47,50,1968.942155
47,50,1969.088577
46,50,1969.213797
46,50,1969.449514
44,50,1969.579303
49,50,1969.953805
45,50,1970.083036
44,50,1970.217103
47,50,1970.439006
46,50,1970.549324
44,50,1970.782566
46,50,1970.912392
45,50,1971.037694
35,50,1971.411918
46,50,1971.540331
45,49,1971.673964
44,50,1971.935278
47,50,1972.05559
47,50,1972.334224
45,50,1972.465909
47,50,1972.611699
43,50,1972.853767
46,50,1972.976104
43,50,1973.200438
46,50,1973.324796
46,50,1973.444551
46,50,1973.749659
47,50,1973.878165
45,50,1974.102873
46,50,1974.226768
47,50,1974.351614
47,50,1974.580268
47,50,1974.711268
45,50,1974.837487
46,50,1975.062333
40,50,1975.18164
44,50,1975.389647
47,50,1975.497657
45,50,1975.618217
44,50,1975.847457
46,50,1975.979557
47,50,1976.223801
47,50,1976.353138
46,50,1976.482183
45,50,1976.828964
45,50,1976.957817
44,50,1977.187223
47,50,1977.310536
47,50,1977.431533
46,50,1977.653473
47,50,1977.781198
44,50,1977.995955
47,50,1978.120286
42,50,1978.242673
44,50,1978.470236
44,50,1978.591741
45,50,1978.719949
46,50,1978.92752
46,50,1979.048626
46,50,1979.271672
46,50,1979.397152
44,50,1979.531866
43,50,1979.746426
43,50,1979.867839
41,50,1980.084027
45,50,1980.207486
46,50,1980.332792
47,50,1980.554809
47,50,1980.685061
46,50,1980.938354
47,50,1981.067071
46,50,1981.195482
45,50,1981.424024
46,50,1981.548257
41,50,1981.65705
47,50,1981.869559
47,50,1981.991217
47,50,1982.217366
33,50,1982.341098
46,50,1982.466779
47,50,1982.680424
46,50,1982.820988
45,50,1983.034228
46,50,1983.156752
45,50,1983.284741
47,50,1983.498405
46,50,1983.600019
44,50,1983.86135
44,50,1983.981776
46,50,1984.1118
46,50,1984.347429
47,50,1984.418679
42,49,1984.623445
39,50,1984.748874
45,50,1984.879331
46,50,1985.109854
46,50,1985.241247
45,50,1985.371502
45,49,1985.609537
47,50,1985.737204
43,50,1985.949615
43,50,1986.049033
45,49,1986.163001
45,50,1986.375586
43,50,1986.50064
41,50,1986.724482
44,50,1986.867229
47,50,1987.014997
46,50,1987.272715
46,50,1987.393011
46,50,1987.624582
43,50,1987.746834
42,50,1987.865422
44,50,1988.064034
42,50,1988.190379
46,50,1988.315707
45,50,1988.546554
47,50,1988.670541
44,49,1988.925795
44,50,1989.03863
45,50,1989.145811
46,50,1989.392742
43,49,1989.503771
45,50,1989.722605
44,50,1989.818419
47,50,1989.912188
44,50,1990.117214
47,50,1990.22113
47,50,1990.433771
43,50,1990.561544
46,50,1990.691708
45,50,1990.911089
46,50,1991.037461
29,50,1991.31466
44,49,1991.424092
42,50,1991.541548
46,50,1991.760574
47,50,1991.888388
46,49,1992.012951
46,50,1992.22979
46,50,1992.349703
35,50,1992.568273
44,50,1992.688718
46,50,1992.812845
47,50,1993.006707
41,50,1993.092877
47,50,1993.291768
42,50,1993.418244
45,50,1993.541768
45,49,1993.775116
47,50,1993.910078
46,50,1994.136094
47,50,1994.270898
46,50,1994.404895
45,50,1994.651849
47,50,1994.777933
45,50,1994.90456
44,50,1995.105218
44,50,1995.216801
46,50,1995.41594
46,50,1995.536593
47,50,1995.671735
47,50,1995.885912
42,47,1996.000752
46,50,1996.215513
47,50,1996.351156
47,50,1996.486434
47,50,1996.710603
45,50,1996.83935
42,50,1997.04991
44,50,1997.17713
47,50,1997.296322
37,50,1997.521195
42,50,1997.643407
46,50,1997.766853
47,50,1997.996873
47,50,1998.105358
47,50,1998.305815
43,50,1998.444843
44,50,1998.584011
46,50,1998.802887
44,50,1998.951128
40,50,1999.167966
45,50,1999.29086
46,50,1999.412867
42,50,1999.624318
45,50,1999.746194
74,50,1999.968354
32,50,2000.111388
43,49,2000.235158
